_id,date,precipitation,temp_max,temp_min,wind,weather,atmoPressure,stationId
ObjectId(63da4653a60d5e13edf30fc2),2013-02-19T00:00:00.000Z,0,10.6,1.7,3.4,sun,76.64571055304124,1
ObjectId(63da4653a60d5e13edf30fc3),2013-02-20T00:00:00.000Z,1.5,7.8,1.1,2.1,rain,91.26433270518221,1
ObjectId(63da4653a60d5e13edf30fc4),2013-02-21T00:00:00.000Z,0.5,6.7,3.9,6.2,rain,64.16505431652064,0
ObjectId(63da4653a60d5e13edf30fc5),2013-02-22T00:00:00.000Z,9.4,7.8,3.9,8.1,rain,21.21629471757863,2
ObjectId(63da4653a60d5e13edf30fc6),2013-02-23T00:00:00.000Z,0.3,10,3.9,4.6,rain,27.588324224254475,1
ObjectId(63da4653a60d5e13edf30fc7),2013-02-24T00:00:00.000Z,0,8.9,5,5.5,rain,92.94564965324014,1
ObjectId(63da4653a60d5e13edf30fc8),2013-02-25T00:00:00.000Z,2.3,10.6,3.3,7.1,rain,93.90238482984444,2
ObjectId(63da4653a60d5e13edf30fc9),2013-02-26T00:00:00.000Z,0.5,8.9,3.9,3.8,rain,26.27260646960402,3
ObjectId(63da4653a60d5e13edf30fca),2013-02-27T00:00:00.000Z,4.6,10,4.4,1.8,rain,89.15748514038458,1
ObjectId(63da4653a60d5e13edf30fcb),2013-02-28T00:00:00.000Z,8.1,11.7,6.7,3.8,rain,8.60650255379954,3
ObjectId(63da4653a60d5e13edf30fcc),2013-03-01T00:00:00.000Z,4.1,15,11.1,5.4,rain,73.52169144221234,3
ObjectId(63da4653a60d5e13edf30fcd),2013-03-02T00:00:00.000Z,0.8,13.9,5,4.5,rain,55.81232985820911,2
ObjectId(63da4653a60d5e13edf30fce),2013-03-03T00:00:00.000Z,0,11.1,2.2,2.8,sun,2.084633743144244,3
ObjectId(63da4653a60d5e13edf30fcf),2013-03-04T00:00:00.000Z,0,13.3,0,3.9,sun,65.49237715255141,3
ObjectId(63da4653a60d5e13edf30fd0),2013-03-05T00:00:00.000Z,0,9.4,6.1,2.4,rain,26.649587803315356,2
ObjectId(63da4653a60d5e13edf30fd1),2013-03-06T00:00:00.000Z,11.9,7.2,5,4.1,rain,63.112325644551845,2
ObjectId(63da4653a60d5e13edf30fd2),2013-03-07T00:00:00.000Z,7.4,12.2,5,2.5,rain,34.16729565911573,2
ObjectId(63da4653a60d5e13edf30fd3),2013-03-08T00:00:00.000Z,0,11.7,2.2,2.6,drizzle,42.09639375361442,0
ObjectId(63da4653a60d5e13edf30fd4),2013-03-09T00:00:00.000Z,0,12.8,1.1,1.3,fog,7.746245696949226,3
ObjectId(63da4653a60d5e13edf30fd5),2013-03-10T00:00:00.000Z,0.8,7.8,3.9,1.6,rain,73.6561606881247,3
ObjectId(63da4653a60d5e13edf30fd6),2013-03-11T00:00:00.000Z,1.3,10.6,6.1,1.1,rain,23.533858474741002,3
ObjectId(63da4653a60d5e13edf30fd7),2013-03-12T00:00:00.000Z,2,12.8,10,5.7,rain,89.75782692724002,3
ObjectId(63da4653a60d5e13edf30fd8),2013-03-13T00:00:00.000Z,2.3,11.7,9.4,3.7,rain,47.144548819066486,0
ObjectId(63da4653a60d5e13edf30fd9),2013-03-14T00:00:00.000Z,2.8,11.7,9.4,3,rain,70.68508363532236,0
ObjectId(63da4653a60d5e13edf30fda),2013-03-15T00:00:00.000Z,0,14.4,8.9,4.3,rain,29.489537476816952,0
ObjectId(63da4653a60d5e13edf30fdb),2013-03-16T00:00:00.000Z,4.3,10.6,4.4,6.4,rain,52.27728190912173,3
ObjectId(63da4653a60d5e13edf30fdc),2013-03-17T00:00:00.000Z,0,8.9,3.9,6.1,sun,83.98993271270767,3
ObjectId(63da4653a60d5e13edf30fdd),2013-03-18T00:00:00.000Z,0,11.7,3.9,5.9,rain,17.95255464741088,0
ObjectId(63da4653a60d5e13edf30fde),2013-03-19T00:00:00.000Z,11.7,12.8,1.7,3.4,rain,45.82332656602107,0
ObjectId(63da4653a60d5e13edf30fdf),2013-03-20T00:00:00.000Z,9.9,11.1,4.4,7.6,rain,94.63267493858754,2
ObjectId(63da4653a60d5e13edf30fe0),2013-03-21T00:00:00.000Z,8.1,10,2.2,4.9,snow,8.847256632705577,2
ObjectId(63da4653a60d5e13edf30fe1),2013-03-22T00:00:00.000Z,0,9.4,0.6,2.2,sun,15.682607634493648,0
ObjectId(63da4653a60d5e13edf30fe2),2013-03-23T00:00:00.000Z,0,10,1.1,2.6,sun,50.7821214272684,3
ObjectId(63da4653a60d5e13edf30fe3),2013-03-24T00:00:00.000Z,0,12.2,0.6,2.1,sun,5.455762277040664,1
ObjectId(63da4653a60d5e13edf30fe4),2013-03-25T00:00:00.000Z,0,16.7,4.4,2.8,sun,17.142210565843296,3
ObjectId(63da4653a60d5e13edf30fe5),2013-03-26T00:00:00.000Z,0,16.7,6.1,1.7,sun,50.521362659493384,1
ObjectId(63da4653a60d5e13edf30fe6),2013-03-27T00:00:00.000Z,0.3,13.3,7.2,1.6,rain,4.097391365799944,1
ObjectId(63da4653a60d5e13edf30fe7),2013-03-28T00:00:00.000Z,2,16.1,8.3,1.3,rain,36.47311068470017,2
ObjectId(63da4653a60d5e13edf30fe8),2013-03-29T00:00:00.000Z,0,18.3,7.8,2.5,rain,97.42917929222199,3
ObjectId(63da4653a60d5e13edf30fe9),2013-03-30T00:00:00.000Z,0,20,5.6,4.4,drizzle,15.913534432914716,1
ObjectId(63da4653a60d5e13edf30fea),2013-03-31T00:00:00.000Z,0,20.6,6.7,2.9,sun,82.26489916143156,3
ObjectId(63da4653a60d5e13edf30feb),2013-04-01T00:00:00.000Z,0,17.2,8.3,3.6,sun,95.07109706547546,1
ObjectId(63da4653a60d5e13edf30fec),2013-04-02T00:00:00.000Z,0,13.9,8.9,2.2,sun,99.87166936065726,3
ObjectId(63da4653a60d5e13edf30fed),2013-04-03T00:00:00.000Z,0,16.7,7.8,1.6,sun,58.863977277960075,2
ObjectId(63da4653a60d5e13edf30fee),2013-04-04T00:00:00.000Z,8.4,14.4,10,3,rain,70.77574098177736,2
ObjectId(63da4653a60d5e13edf30fef),2013-04-05T00:00:00.000Z,18.5,13.9,10,5.6,rain,12.701859718966748,0
ObjectId(63da4653a60d5e13edf30ff0),2013-04-06T00:00:00.000Z,12.7,12.2,7.2,5,rain,81.55601105701092,0
ObjectId(63da4653a60d5e13edf30ff1),2013-04-07T00:00:00.000Z,39.1,8.3,5,3.9,rain,40.59039752354055,2
ObjectId(63da4653a60d5e13edf30ff2),2013-04-08T00:00:00.000Z,0.8,13.3,6.1,3.1,rain,69.66616324198506,2
ObjectId(63da4653a60d5e13edf30ff3),2013-04-09T00:00:00.000Z,0,12.2,6.1,2.4,sun,98.76165237634793,2
ObjectId(63da4653a60d5e13edf30ff4),2013-04-10T00:00:00.000Z,9.4,15,8.9,6.4,rain,25.028875659326687,3
ObjectId(63da4653a60d5e13edf30ff5),2013-04-11T00:00:00.000Z,1.5,12.2,6.7,3.8,rain,71.542090884806,1
ObjectId(63da4653a60d5e13edf30ff6),2013-04-12T00:00:00.000Z,9.7,7.8,4.4,4.6,rain,11.804096459588953,2
ObjectId(63da4653a60d5e13edf30ff7),2013-04-13T00:00:00.000Z,9.4,10.6,3.3,5.7,rain,67.71190557744514,3
ObjectId(63da4653a60d5e13edf30ff8),2013-04-14T00:00:00.000Z,5.8,12.8,4.4,2.3,rain,46.44226910084182,2
ObjectId(63da4653a60d5e13edf30ff9),2013-04-15T00:00:00.000Z,0,13.9,4.4,2.4,fog,15.353332284099316,2
ObjectId(63da4653a60d5e13edf30ffa),2013-04-16T00:00:00.000Z,0.3,13.9,3.3,2.6,rain,65.64888145955175,0
ObjectId(63da4653a60d5e13edf30ffb),2013-04-17T00:00:00.000Z,0,15,3.9,3.3,drizzle,4.004047598544847,2
ObjectId(63da4653a60d5e13edf30ffc),2013-04-18T00:00:00.000Z,5.3,11.7,6.7,4,rain,33.327426374275916,0
ObjectId(63da4653a60d5e13edf30ffd),2013-04-19T00:00:00.000Z,20.6,13.3,9.4,4.9,rain,17.777892038042996,3
ObjectId(63da4653a60d5e13edf30ffe),2013-04-20T00:00:00.000Z,0,13.9,8.3,5.8,sun,8.729449617087715,3
ObjectId(63da4653a60d5e13edf30fff),2013-04-21T00:00:00.000Z,3.3,12.2,6.7,4.1,rain,20.050466290800774,0
ObjectId(63da4653a60d5e13edf31000),2013-04-22T00:00:00.000Z,0,16.1,5,4.3,sun,44.250344063102375,3
ObjectId(63da4653a60d5e13edf31001),2013-04-23T00:00:00.000Z,0,17.8,3.9,2.8,sun,21.927531586523795,1
ObjectId(63da4653a60d5e13edf31002),2013-04-24T00:00:00.000Z,0,21.1,6.1,3,sun,11.633951687569773,0
ObjectId(63da4653a60d5e13edf31003),2013-04-25T00:00:00.000Z,0,21.7,6.7,1.1,sun,25.09698774945295,3
ObjectId(63da4653a60d5e13edf31004),2013-04-26T00:00:00.000Z,0,20.6,8.3,2.2,fog,69.10257537493654,2
ObjectId(63da4653a60d5e13edf31005),2013-04-27T00:00:00.000Z,0,13.9,10.6,5.9,sun,35.187663739177324,3
ObjectId(63da4653a60d5e13edf31006),2013-04-28T00:00:00.000Z,1,15,9.4,5.2,rain,69.25182922996672,2
ObjectId(63da4653a60d5e13edf31007),2013-04-29T00:00:00.000Z,3.8,13.9,6.7,4.2,rain,25.11036015848203,3
ObjectId(63da4653a60d5e13edf31008),2013-04-30T00:00:00.000Z,0,12.8,4.4,2.4,sun,4.891602300479873,1
ObjectId(63da4653a60d5e13edf31009),2013-05-01T00:00:00.000Z,0,18.3,3.3,3.1,sun,54.231920155180305,2
ObjectId(63da4653a60d5e13edf3100a),2013-05-02T00:00:00.000Z,0,20.6,6.7,4,sun,68.60913284018736,0
ObjectId(63da4653a60d5e13edf3100b),2013-05-03T00:00:00.000Z,0,21.7,9.4,4.9,sun,26.239899567854767,1
ObjectId(63da4653a60d5e13edf3100c),2013-05-04T00:00:00.000Z,0,25,11.1,6.5,sun,92.18769324467578,0
ObjectId(63da4653a60d5e13edf3100d),2013-05-05T00:00:00.000Z,0,28.9,11.7,5.3,sun,88.02487177424379,1
ObjectId(63da4653a60d5e13edf3100e),2013-05-06T00:00:00.000Z,0,30.6,12.2,2,sun,60.866977897699684,0
ObjectId(63da4653a60d5e13edf3100f),2013-05-07T00:00:00.000Z,0,20.6,11.1,3.3,sun,33.40546787367277,2
ObjectId(63da4653a60d5e13edf31010),2013-05-08T00:00:00.000Z,0,19.4,11.1,1.9,sun,8.038625921994221,3
ObjectId(63da4653a60d5e13edf31011),2013-05-09T00:00:00.000Z,0,22.8,10,1.3,sun,25.704863456883885,1
ObjectId(63da4653a60d5e13edf31012),2013-05-10T00:00:00.000Z,0,26.1,9.4,1,sun,35.95345945672451,3
ObjectId(63da4653a60d5e13edf31013),2013-05-11T00:00:00.000Z,0,27.2,12.2,2.6,sun,95.34378887581069,1
ObjectId(63da4653a60d5e13edf31014),2013-05-12T00:00:00.000Z,6.6,21.7,13.9,3.9,rain,93.92866214331927,1
ObjectId(63da4653a60d5e13edf31015),2013-05-13T00:00:00.000Z,3.3,18.9,9.4,5,rain,14.410803618056129,3
ObjectId(63da4653a60d5e13edf31016),2013-05-14T00:00:00.000Z,0,18.3,7.8,2.4,sun,49.5938700267325,3
ObjectId(63da4653a60d5e13edf31017),2013-05-15T00:00:00.000Z,1,17.2,8.9,2.3,rain,27.67883622057481,1
ObjectId(63da4653a60d5e13edf31018),2013-05-16T00:00:00.000Z,0,21.7,12.2,2.7,fog,88.94157569094442,0
ObjectId(63da4653a60d5e13edf31019),2013-05-17T00:00:00.000Z,0.5,17.2,11.7,3.7,rain,36.62596166178261,0
ObjectId(63da4653a60d5e13edf3101a),2013-05-18T00:00:00.000Z,0,16.7,11.1,2.9,sun,86.262457016786,2
ObjectId(63da4653a60d5e13edf3101b),2013-05-19T00:00:00.000Z,0,18.3,10.6,2.3,sun,64.7480365557254,2
ObjectId(63da4653a60d5e13edf3101c),2013-05-20T00:00:00.000Z,0,19.4,9.4,1.8,sun,91.30647408956054,3
ObjectId(63da4653a60d5e13edf3101d),2013-05-21T00:00:00.000Z,13.7,15.6,8.3,4.8,rain,85.13067785576706,1
ObjectId(63da4653a60d5e13edf3101e),2013-05-22T00:00:00.000Z,13.7,11.1,7.2,3,rain,10.69320686474293,0
ObjectId(63da4653a60d5e13edf3101f),2013-05-23T00:00:00.000Z,4.1,12.2,6.7,1.9,rain,10.703438008197807,3
ObjectId(63da4653a60d5e13edf31020),2013-05-24T00:00:00.000Z,0.3,16.7,8.9,2.7,rain,66.60873381234565,2
ObjectId(63da4653a60d5e13edf31021),2013-05-25T00:00:00.000Z,0,17.8,10,2.7,sun,8.482344439302526,1
ObjectId(63da4653a60d5e13edf31022),2013-05-26T00:00:00.000Z,1.5,18.3,10.6,2.2,rain,10.097341279755826,1
ObjectId(63da4653a60d5e13edf31023),2013-05-27T00:00:00.000Z,9.7,16.7,11.1,3.1,rain,36.715507753234675,1
ObjectId(63da4653a60d5e13edf31024),2013-05-28T00:00:00.000Z,0.5,17.2,11.7,2.8,rain,89.83414194878738,1
ObjectId(63da4653a60d5e13edf31025),2013-05-29T00:00:00.000Z,5.6,16.1,9.4,4,rain,29.250348414876786,2
ObjectId(63da4653a60d5e13edf31026),2013-05-30T00:00:00.000Z,0,16.7,9.4,5.3,sun,48.69971923127343,1
ObjectId(63da4653a60d5e13edf31027),2013-05-31T00:00:00.000Z,0,19.4,11.1,2.5,sun,24.229634509199432,1
ObjectId(63da4653a60d5e13edf31028),2013-06-01T00:00:00.000Z,0,22.8,12.2,2.5,sun,56.06076043409984,2
ObjectId(63da4653a60d5e13edf31029),2013-06-02T00:00:00.000Z,1,20.6,12.2,3.1,rain,45.37249784670013,1
ObjectId(63da4653a60d5e13edf3102a),2013-06-03T00:00:00.000Z,0,22.2,11.1,2.9,sun,60.13519316539529,1
ObjectId(63da4653a60d5e13edf3102b),2013-06-04T00:00:00.000Z,0,26.1,12.2,3.4,sun,76.83021930977702,2
ObjectId(63da4653a60d5e13edf3102c),2013-06-05T00:00:00.000Z,0,26.7,14.4,3.1,sun,41.897494411824496,1
ObjectId(63da4653a60d5e13edf3102d),2013-06-06T00:00:00.000Z,0,26.7,12.2,2.5,sun,64.84482548573159,1
ObjectId(63da4653a60d5e13edf3102e),2013-06-07T00:00:00.000Z,0,21.7,13.3,3.2,sun,48.435067707850294,3
ObjectId(63da4653a60d5e13edf3102f),2013-06-08T00:00:00.000Z,0,20.6,12.8,3.1,sun,49.47799255522803,2
ObjectId(63da4653a60d5e13edf31030),2013-06-09T00:00:00.000Z,0,20.6,11.1,3.7,sun,29.492241970202247,2
ObjectId(63da4653a60d5e13edf31031),2013-06-10T00:00:00.000Z,0,21.7,11.7,3.2,sun,68.27387835121685,3
ObjectId(63da4653a60d5e13edf31032),2013-06-11T00:00:00.000Z,0,20,10,5.7,sun,37.17743488511835,0
ObjectId(63da4653a60d5e13edf31033),2013-06-12T00:00:00.000Z,0.3,20.6,11.7,4.2,rain,32.394600599325386,0
ObjectId(63da4653a60d5e13edf31034),2013-06-13T00:00:00.000Z,0,21.1,11.7,2.6,sun,79.0841110961742,0
ObjectId(63da4653a60d5e13edf31035),2013-06-14T00:00:00.000Z,0,20,12.2,3.7,sun,64.38827826153177,1
ObjectId(63da4653a60d5e13edf31036),2013-06-15T00:00:00.000Z,0,25.6,10,2.9,sun,69.48637204998106,0
ObjectId(63da4653a60d5e13edf31037),2013-06-16T00:00:00.000Z,0,23.9,12.8,3.4,sun,94.76571991903444,1
ObjectId(63da4653a60d5e13edf31038),2013-06-17T00:00:00.000Z,0,25.6,13.9,3,sun,32.603934044583504,0
ObjectId(63da4653a60d5e13edf31039),2013-06-18T00:00:00.000Z,0.3,23.3,13.3,3.4,rain,83.10919770136682,0
ObjectId(63da4653a60d5e13edf3103a),2013-06-19T00:00:00.000Z,0,20,12.8,3.7,sun,56.346002042820665,1
ObjectId(63da4653a60d5e13edf3103b),2013-06-20T00:00:00.000Z,3,17.2,12.8,5,rain,67.13815361261693,0
ObjectId(63da4653a60d5e13edf3103c),2013-06-21T00:00:00.000Z,0.3,20.6,12.2,1.5,rain,33.69984803726028,3
ObjectId(63da4653a60d5e13edf3103d),2013-06-22T00:00:00.000Z,0,25.6,11.7,1.7,sun,77.02186691452118,1
ObjectId(63da4653a60d5e13edf3103e),2013-06-23T00:00:00.000Z,7.9,22.2,15,2.1,rain,53.45456877595909,1
ObjectId(63da4653a60d5e13edf3103f),2013-06-24T00:00:00.000Z,4.8,21.1,13.9,3.7,rain,74.40477305876617,0
ObjectId(63da4653a60d5e13edf31040),2013-06-25T00:00:00.000Z,9.9,23.3,14.4,2.8,rain,22.6130168718216,3
ObjectId(63da4653a60d5e13edf31041),2013-06-26T00:00:00.000Z,2,22.2,15,2.3,rain,91.05523111771117,1
ObjectId(63da4653a60d5e13edf31042),2013-06-27T00:00:00.000Z,3.6,21.1,16.7,1.3,rain,3.3320076572744557,3
ObjectId(63da4653a60d5e13edf31043),2013-06-28T00:00:00.000Z,0,30.6,16.1,2.2,sun,97.20512805044834,0
ObjectId(63da4653a60d5e13edf31044),2013-06-29T00:00:00.000Z,0,30,18.3,1.7,sun,82.69428298604089,1
ObjectId(63da4653a60d5e13edf31045),2013-06-30T00:00:00.000Z,0,33.9,17.2,2.5,sun,85.47998877739465,2
ObjectId(63da4653a60d5e13edf31046),2013-07-01T00:00:00.000Z,0,31.7,18.3,2.3,sun,31.82172500915351,3
ObjectId(63da4653a60d5e13edf31047),2013-07-02T00:00:00.000Z,0,28.3,15.6,3,sun,16.433389829671494,1
ObjectId(63da4653a60d5e13edf31048),2013-07-03T00:00:00.000Z,0,26.1,16.7,3.2,sun,91.17257260491883,3
ObjectId(63da4653a60d5e13edf31049),2013-07-04T00:00:00.000Z,0,21.7,13.9,2.2,fog,17.834028227914196,0
ObjectId(63da4653a60d5e13edf3104a),2013-07-05T00:00:00.000Z,0,23.3,13.9,2.6,sun,31.497579073833936,2
ObjectId(63da4653a60d5e13edf3104b),2013-07-06T00:00:00.000Z,0,26.1,13.3,2.2,sun,79.87712257441746,0
ObjectId(63da4653a60d5e13edf3104c),2013-07-07T00:00:00.000Z,0,23.9,13.9,2.9,sun,71.11835844338302,3
ObjectId(63da4653a60d5e13edf3104d),2013-07-08T00:00:00.000Z,0,26.7,13.3,2.8,sun,66.98258224899776,3
ObjectId(63da4653a60d5e13edf3104e),2013-07-09T00:00:00.000Z,0,30,15,2.5,sun,91.583108286139,3
ObjectId(63da4653a60d5e13edf3104f),2013-07-10T00:00:00.000Z,0,22.2,13.9,2.6,sun,32.76952540389655,1
ObjectId(63da4653a60d5e13edf31050),2013-07-11T00:00:00.000Z,0,22.8,12.2,3,sun,99.98026014536022,3
ObjectId(63da4653a60d5e13edf31051),2013-07-12T00:00:00.000Z,0,19.4,13.3,2.2,sun,54.53815420446942,2
ObjectId(63da4653a60d5e13edf31052),2013-07-13T00:00:00.000Z,0,26.1,11.1,3.1,sun,87.62543954901793,1
ObjectId(63da4653a60d5e13edf31053),2013-07-14T00:00:00.000Z,0,27.8,12.8,3,sun,4.4964026072232945,2
ObjectId(63da4653a60d5e13edf31054),2013-07-15T00:00:00.000Z,0,27.8,14.4,4.6,sun,87.41092199363852,1
ObjectId(63da4653a60d5e13edf31055),2013-07-16T00:00:00.000Z,0,31.1,18.3,4.1,sun,47.5783953103032,0
ObjectId(63da4653a60d5e13edf31056),2013-07-17T00:00:00.000Z,0,22.2,15,3.7,sun,96.39244291254273,2
ObjectId(63da4653a60d5e13edf31057),2013-07-18T00:00:00.000Z,0,26.1,13.9,2,sun,25.45482699433842,2
ObjectId(63da4653a60d5e13edf31058),2013-07-19T00:00:00.000Z,0,27.8,13.3,1.9,sun,20.24083556920604,2
ObjectId(63da4653a60d5e13edf31059),2013-07-20T00:00:00.000Z,0,25,13.3,2,sun,86.63412079685305,0
ObjectId(63da4653a60d5e13edf3105a),2013-07-21T00:00:00.000Z,0,23.9,12.8,2.3,sun,41.965284895782354,3
ObjectId(63da4653a60d5e13edf3105b),2013-07-22T00:00:00.000Z,0,26.1,13.3,2.4,fog,71.21657188252621,1
ObjectId(63da4653a60d5e13edf3105c),2013-07-23T00:00:00.000Z,0,31.1,13.9,3,sun,14.317524155303216,0
ObjectId(63da4653a60d5e13edf3105d),2013-07-24T00:00:00.000Z,0,31.1,14.4,2.5,sun,23.892061857678755,2
ObjectId(63da4653a60d5e13edf3105e),2013-07-25T00:00:00.000Z,0,31.1,12.8,2.3,sun,21.92151835865384,2
ObjectId(63da4653a60d5e13edf3105f),2013-07-26T00:00:00.000Z,0,31.1,14.4,2.9,sun,86.9461072861339,1
ObjectId(63da4653a60d5e13edf31060),2013-07-27T00:00:00.000Z,0,25.6,12.8,2.6,sun,56.95968551801348,0
ObjectId(63da4653a60d5e13edf31061),2013-07-28T00:00:00.000Z,0,21.1,12.2,3.4,fog,64.74673284071875,2
ObjectId(63da4653a60d5e13edf31062),2013-07-29T00:00:00.000Z,0,25,13.3,1.4,sun,70.54245327769078,2
ObjectId(63da4653a60d5e13edf31063),2013-07-30T00:00:00.000Z,0,25,13.3,2.8,sun,14.895638943487086,3
ObjectId(63da4653a60d5e13edf31064),2013-07-31T00:00:00.000Z,0,21.7,13.3,1.8,sun,94.97908029636525,3
ObjectId(63da4653a60d5e13edf31065),2013-08-01T00:00:00.000Z,0,20.6,13.3,3.9,sun,47.445805967561256,0
ObjectId(63da4653a60d5e13edf31066),2013-08-02T00:00:00.000Z,2,17.2,15,2,rain,48.008049319100934,2
ObjectId(63da4653a60d5e13edf31067),2013-08-03T00:00:00.000Z,0,25,15.6,2.4,fog,21.782428223478085,0
ObjectId(63da4653a60d5e13edf31068),2013-08-04T00:00:00.000Z,0,28.9,15,3.4,sun,97.40936830240526,0
ObjectId(63da4653a60d5e13edf31069),2013-08-05T00:00:00.000Z,0,30,15,2.1,sun,48.141027927685634,3
ObjectId(63da4653a60d5e13edf3106a),2013-08-06T00:00:00.000Z,0,30.6,13.9,1.4,sun,72.02513681681091,0
ObjectId(63da4653a60d5e13edf3106b),2013-08-07T00:00:00.000Z,0,31.1,13.9,1.9,sun,36.841580177656205,3
ObjectId(63da4653a60d5e13edf3106c),2013-08-08T00:00:00.000Z,0,28.3,14.4,2.5,sun,21.880326045125795,1
ObjectId(63da4653a60d5e13edf3106d),2013-08-09T00:00:00.000Z,0,28.3,14.4,2.1,sun,77.41643064417877,1
ObjectId(63da4653a60d5e13edf3106e),2013-08-10T00:00:00.000Z,2.3,25.6,15,2.9,rain,50.89051118646827,3
ObjectId(63da4653a60d5e13edf3106f),2013-08-11T00:00:00.000Z,0,25,14.4,2.9,sun,57.138875293859,2
ObjectId(63da4653a60d5e13edf31070),2013-08-12T00:00:00.000Z,0,25.6,16.1,1.9,sun,62.486523092350275,3
ObjectId(63da4653a60d5e13edf31071),2013-08-13T00:00:00.000Z,0,27.8,15,1.8,sun,73.12745774667732,1
ObjectId(63da4653a60d5e13edf31072),2013-08-14T00:00:00.000Z,0.8,27.2,15,2,rain,82.58218492394347,2
ObjectId(63da4653a60d5e13edf31073),2013-08-15T00:00:00.000Z,1.8,21.1,17.2,1,rain,89.65549274562748,0
ObjectId(63da4653a60d5e13edf31074),2013-08-16T00:00:00.000Z,0,28.9,16.1,2.2,fog,77.73405276305117,2
ObjectId(63da4653a60d5e13edf31075),2013-08-17T00:00:00.000Z,0,25.6,17.2,3,sun,83.18614647546248,0
ObjectId(63da4653a60d5e13edf31076),2013-08-18T00:00:00.000Z,0,26.1,15.6,3.1,sun,11.50852156415964,1
ObjectId(63da4653a60d5e13edf31077),2013-08-19T00:00:00.000Z,0,26.7,15.6,3,sun,6.487087363762307,0
ObjectId(63da4653a60d5e13edf31078),2013-08-20T00:00:00.000Z,0,25.6,16.1,4.6,sun,10.788164679324382,3
ObjectId(63da4653a60d5e13edf31079),2013-08-21T00:00:00.000Z,0,27.8,15,4.3,sun,21.66742353847968,1
ObjectId(63da4653a60d5e13edf3107a),2013-08-22T00:00:00.000Z,0,28.9,15,1.9,sun,5.489924655399151,3
ObjectId(63da4653a60d5e13edf3107b),2013-08-23T00:00:00.000Z,0,25,16.1,4.1,sun,52.74447004543897,3
ObjectId(63da4653a60d5e13edf3107c),2013-08-24T00:00:00.000Z,0,25,16.7,2.7,sun,25.820540728569174,1
ObjectId(63da4653a60d5e13edf3107d),2013-08-25T00:00:00.000Z,0.3,22.2,16.1,2.6,rain,38.122141173425526,2
ObjectId(63da4653a60d5e13edf3107e),2013-08-26T00:00:00.000Z,1,24.4,16.1,1.9,rain,29.33061145227581,1
ObjectId(63da4653a60d5e13edf3107f),2013-08-27T00:00:00.000Z,1.3,26.7,17.2,1.4,rain,93.9110826245625,1
ObjectId(63da4653a60d5e13edf31080),2013-08-28T00:00:00.000Z,5.6,26.7,15.6,1.3,rain,58.1818330138667,3
ObjectId(63da4653a60d5e13edf31081),2013-08-29T00:00:00.000Z,19.3,23.9,18.3,3,rain,76.73520058750466,0
ObjectId(63da4653a60d5e13edf31082),2013-08-30T00:00:00.000Z,0,26.1,16.1,2.9,sun,97.00037794437891,0
ObjectId(63da4653a60d5e13edf31083),2013-08-31T00:00:00.000Z,0,27.8,13.9,2.6,sun,67.12627228723545,3
ObjectId(63da4653a60d5e13edf31084),2013-09-01T00:00:00.000Z,0,27.8,15.6,2.5,sun,97.5733607291626,3
ObjectId(63da4653a60d5e13edf31085),2013-09-02T00:00:00.000Z,0,27.8,17.2,2.1,sun,97.00708506391055,1
ObjectId(63da4653a60d5e13edf31086),2013-09-03T00:00:00.000Z,2.3,25,16.7,1.7,rain,25.178124035022414,1
ObjectId(63da4653a60d5e13edf31087),2013-09-04T00:00:00.000Z,0.3,22.8,16.1,2.4,rain,61.34717914906081,3
ObjectId(63da4653a60d5e13edf31088),2013-09-05T00:00:00.000Z,27.7,20,15.6,2.5,rain,61.971031068305315,0
ObjectId(63da4653a60d5e13edf31089),2013-09-06T00:00:00.000Z,21.3,21.7,16.1,2.6,rain,1.8146488510046805,3
ObjectId(63da4653a60d5e13edf3108a),2013-09-07T00:00:00.000Z,0,23.3,17.2,2,sun,95.89158107629017,2
ObjectId(63da4653a60d5e13edf3108b),2013-09-08T00:00:00.000Z,0,26.7,14.4,1.5,fog,2.0029285031793376,2
ObjectId(63da4653a60d5e13edf3108c),2013-09-09T00:00:00.000Z,0,26.1,13.9,2.1,sun,58.365816333875095,1
ObjectId(63da4653a60d5e13edf3108d),2013-09-10T00:00:00.000Z,0,26.7,15,3.7,sun,38.16071873597001,2
ObjectId(63da4653a60d5e13edf3108e),2013-09-11T00:00:00.000Z,0,33.9,16.1,2.4,sun,33.519757113801994,1
ObjectId(63da4653a60d5e13edf3108f),2013-09-12T00:00:00.000Z,0,25.6,15,1.7,sun,77.49780071749899,3
ObjectId(63da4653a60d5e13edf31090),2013-09-13T00:00:00.000Z,0,18.9,15.6,2,sun,75.34481915952811,0
ObjectId(63da4653a60d5e13edf31091),2013-09-14T00:00:00.000Z,0,21.7,15.6,1.4,fog,0.7382160938581008,3
ObjectId(63da4653a60d5e13edf31092),2013-09-15T00:00:00.000Z,3.3,18.9,14.4,2.2,rain,73.33068320623593,2
ObjectId(63da4653a60d5e13edf31093),2013-09-16T00:00:00.000Z,0.3,21.7,15,4.3,rain,42.751345017429124,2
ObjectId(63da4653a60d5e13edf31094),2013-09-17T00:00:00.000Z,0,17.8,13.9,2.3,sun,57.24757463787815,3
ObjectId(63da4653a60d5e13edf31095),2013-09-18T00:00:00.000Z,0,21.1,13.3,2.5,sun,80.56700916950881,0
